x pos,y pos,z pos,tag,time
461.1409912,336.4490051,23.53779984,4,9
34.60810089,486.980011,42,1,9
261.644989,302.8349915,42,0,9
114.3310013,265.4230042,42,27,9
174.6849976,111.1460037,24,28,9
28.62820053,281.7470093,18,29,9
147.1999969,47.04240036,21,16,9
70.03150177,440.3540039,30,30,9
110.9560013,447.7420044,36,31,9
230.2440033,246.0789948,22.09900093,2,10
-6.958000183,337.3999939,22.07729912,3,10
460.0050049,331.401001,24.78170013,4,10
32.78889847,487.8640137,42,1,10
260.9249878,300.4679871,42,0,10
116.2070007,266.1029968,39,27,10
176.7929993,111.6729965,24,28,10
31.28759956,281.7470093,18,29,10
148.1569977,45.71849823,18,16,10
73.68530273,440.8760071,30,30,10
110.9560013,447.7420044,36,31,10
229.0820007,246.2030029,21.47979927,2,11
-6.958000183,338.4819946,21.99090004,3,11
458.3330078,330.196991,24.64240074,4,11
35.96749878,499.9819946,42,5,11
263.8890076,304.2680054,42,0,11
119.1409988,267.3110046,36,27,11
176.5619965,113.2060013,21,28,11
31.28759956,282.8110046,18,29,11
148.1569977,48.89250183,18,16,11
74.20729828,442.9710083,30,30,11
112.4309998,449.4590149,33,31,11
229.1600037,244.2089996,21.39609909,2,12
-6.958000183,338.8380127,22.30760002,3,12
455.5759888,324.2349854,25.78730011,4,12
262.8880005,302.946991,40.3716011,0,12
36.02410126,499.9819946,42,5,12
117.75,266.6180115,39,27,12
176.5619965,113.2060013,21,28,12
30.22380066,283.875,18,29,12
148.1569977,48.89250183,18,16,12
74.20729828,442.9710083,30,30,12
110.9560013,451.8779907,36,31,12
-6.958000183,338.4339905,22.84009933,3,13
451.8439941,318.3959961,27.38380051,4,13
35.92649841,499.9819946,42,5,13
263.3880005,303.0190125,42,0,13
121.7259979,266.2770081,36,27,13
176.2660065,113.2539978,24,28,13
30.22380066,283.875,18,29,13
148.1569977,48.89250183,18,16,13
74.20729828,444.5369873,30,30,13
110.439003,454.980011,36,31,13
231.0269928,243.7200012,21.7446003,2,14
-6.958000183,338.7669983,20.68129921,3,14
396.1849976,499.9819946,21.28269958,6,14
448.4169922,312.4110107,27.92309952,4,14
264.4140015,302.3039856,38.24909973,0,14
38.19580078,497.7099915,42,5,14
123.7939987,265.2430115,36,27,14
177.0919952,112.6760025,21,28,14
32.68600082,282.381012,15,29,14
148.0659943,48.11489868,15,16,14
74.9910965,445.8819885,33,30,14
109.3150024,457.2510071,33,31,14
-6.958000183,336.118988,21.47039986,3,15
392.4330139,499.9819946,22.84370041,6,15
444.1749878,308.0350037,33.16120148,4,15
37.5080986,499.9819946,42,5,15
261.9400024,301.4490051,42,0,15
125.3460007,265.2430115,36,27,15
177.0919952,112.6760025,21,28,15
31.08289909,282.381012,15,29,15
149.1289978,48.11489868,15,16,15
73.75800323,449.8680115,42,30,15
109.3150024,459.32901,33,31,15
-6.958000183,332.5480042,21.1868,3,16
394.2470093,499.9819946,21.71290016,6,16
37.97769928,499.3519897,42,5,16
264.9419861,302.7409973,42,0,16
442.3970032,303.6419983,42,4,16
179.6060028,442.2109985,39,7,16
131.7409973,267.9830017,42,27,16
177.0919952,112.6760025,21,28,16
31.08289909,283.9840088,15,29,16
149.1289978,48.11489868,15,16,16
73.2460022,455.0100098,42,30,16
108.276001,461.927002,33,31,16
-6.958000183,331.8649902,20.27339935,3,17
393.0419922,499.9819946,23.16620064,6,17
264.0599976,302.25,39.01670074,0,17
42.35630035,499.9819946,42,5,17
440.9259949,299.0899963,42,4,17
181.9790039,445.5969849,42,7,17
129.0700073,268.1619873,39,27,17
177.0919952,112.6760025,21,28,17
30.01409912,282.9150085,15,29,17
145.4080048,48.11489868,15,16,17
105.5749969,464.2179871,30,31,17
-6.958000183,332.5849915,20.12290001,3,18
392.9429932,498.243988,22.01110077,6,18
265.7550049,302.3640137,37.34939957,0,18
442.0369873,293.8569946,42,4,18
178.246994,442.95401,36,7,18
130.2050018,269.0069885,42,27,18
177.0919952,112.6760025,21,28,18
19.86109924,283.4490051,15,29,18
150.1920013,48.11489868,15,16,18
102.3300018,470.6910095,27,31,18
-6.958000183,332.1040039,21.75209999,3,19
391.9769897,499.9819946,23.8859005,6,19
265.131012,303.5559998,38.66659927,0,19
45.83639908,499.9819946,42,5,19
441.3139954,287.7770081,42,4,19
177.3970032,446.769989,33,7,19
130.2050018,269.0069885,42,27,19
176.5619965,112.6760025,21,28,19
19.86100006,283.9840088,15,29,19
149.6600037,50.77220154,15,16,19
100.8769989,473.1040039,30,31,19
-6.958000183,331.1860046,20.04240036,3,20
393.1260071,492.7659912,21.59210014,6,20
265.4349976,303.1099854,38.15589905,0,20
442.0690002,285.7980042,42,4,20
180.9279938,453.4400024,27,7,20
129.5850067,269.1910095,39,27,20
176.3320007,113.1569977,18,28,20
18.52219963,283.875,18,29,20
149.6600037,50.77220154,15,16,20
99.1835022,479.6069946,27,31,20
-6.958000183,330.6879883,21.46369934,3,21
392.7919922,494.1690063,23.0991993,6,21
264.7250061,302.6040039,42,0,21
182.5019989,457.6409912,27,7,21
127.1320038,267.9830017,42,27,21
176.3320007,113.689003,18,28,21
16.6739006,285.8779907,21,29,21
149.6600037,50.77220154,15,16,21
98.53369904,485.6059875,24,31,21
-6.958000183,329.8049927,21.55550003,3,22
392.6199951,498.1059875,22.84770012,6,22
264.3909912,302.6029968,42,0,22
183.5509949,458.6900024,27,7,22
124.5719986,267.9830017,42,27,22
176.3320007,113.689003,18,28,22
17.47990036,287.8569946,24,29,22
148.0659943,48.10739899,15,16,22
96.95290375,489.2900085,24,31,22
-4.182409763,330.5840149,25.33839989,3,23
393.5939941,499.9819946,24.62190056,6,23
266.0169983,304.9970093,42,0,23
184.3040009,465.7630005,24,7,23
124.5719986,269.5190125,42,27,23
176.3320007,113.689003,18,28,23
150.272995,50.44469833,18,16,23
97.08580017,493.2850037,27,31,23
179.8200073,472.6130066,20.37039948,7,24
-2.033859968,326.7600098,23.4109993,3,24
392.8540039,499.9819946,22.33869934,6,24
263.743988,302.802002,42,0,24
123.9250031,267.1329956,39,27,24
175.2680054,114.7529984,18,28,24
148.0659943,50.76480103,15,16,24
96.4260025,492.9609985,24,31,24
-0.313547999,324.6900024,24.08779907,3,25
392.697998,493.6700134,22.79229927,6,25
264.125,301.8129883,39.95429993,0,25
122.012001,265.4230042,42,27,25
176.3320007,114.7529984,18,28,25
147.4459991,50.02939987,12,16,25
96.4260025,495.0690002,24,31,25
1.129160047,323.0230103,25.04599953,3,26
175.3699951,477.1140137,24.16250038,7,26
393.4230042,494.4020081,23.87599945,6,26
264.5750122,301.3970032,42,0,26
119.1409988,266.2770081,36,27,26
177.927002,115.8170013,18,28,26
148.0659943,51.29380035,15,16,26
96.4260025,495.0690002,24,31,26
0.807220995,321.6040039,27.32769966,3,27
171.2180023,482.9970093,26.11240005,7,27
392.7709961,493.3779907,25.63419914,6,27
266.5270081,301.4649963,42,0,27
119.4520035,266.9590149,42,27,27
178.4589996,115.8170013,18,28,27
148.0659943,51.29380035,15,16,27
95.7661972,496.8580017,21,31,27
-6.958000183,435.1740112,13.9513998,8,28
168.7960052,488.9309998,24.46689987,7,28
0.820680022,321.0180054,26.96209908,3,28
392.8890076,493.1149902,25.60770035,6,28
266.5740051,301.8959961,42,0,28
119.4520035,266.9590149,42,27,28
177.927002,117.4120026,18,28,28
148.0659943,51.29380035,15,16,28
95.7661972,497.9169922,21,31,28
-6.958000183,435.5480042,13.77999973,8,29
231.4349976,245.5740051,23.3635006,2,29
1.335399985,319.6270142,26.67289925,3,29
165.3910065,499.2149963,27.44560051,7,29
392.552002,493.9570007,25.35759926,6,29
434.7850037,246.7449951,35.19739914,4,29
266.3940125,301.3039856,42,0,29
117.9160004,266.9590149,42,27,29
177.6210022,117.4410019,21,28,29
148.0659943,51.29380035,15,16,29
232.5509949,245.8930054,22.94869995,2,30
3.398900032,319.2229919,25.93510056,3,30
166.3170013,499.9819946,27.28300095,7,30
394.0079956,493.6539917,25.50639915,6,30
437.1059875,243.3339996,31.77009964,4,30
268.7799988,302.2009888,42,0,30
119.9639969,267.4710083,42,27,30
178.1499939,118.5,21,28,30
148.5970001,52.88819885,15,16,30
-6.958000183,435.0169983,13.41930008,8,31
231.7259979,245.4409943,22.42519951,2,31
4.913569927,315.3340149,26.42519951,3,31
392.4700012,490.0150146,25.10950089,6,31
436.7600098,239.4940033,29.90089989,4,31
269.0589905,301.7160034,40.03099823,0,31
117.5899963,266.2770081,36,27,31
178.1499939,118.5,21,28,31
148.5970001,52.88819885,15,16,31
231.2720032,246.1159973,22.73259926,2,32
9.071240425,314.2829895,28.04100037,3,32
392.6390076,487.980011,25.92970085,6,32
437.6690063,236.802002,29.66360092,4,32
270.6279907,302.3070068,40.1413002,0,32
117.5899963,266.2770081,36,27,32
177.0919952,117.4410019,21,28,32
148.5970001,55.54560089,15,16,32
232.1080017,245.2050018,23.45409966,2,33
394.553009,486.4570007,26.35759926,6,33
439.144989,232.3739929,29.24830055,4,33
271.3619995,301.6950073,42,0,33
117.5899963,266.2770081,36,27,33
177.0919952,117.4410019,21,28,33
147.5339966,53.41970062,15,16,33
325.0280151,137.9290009,13.28779984,9,34
8.459779739,428.2349854,15.36929989,8,34
439.4249878,229.2400055,28.33049965,4,34
230.904007,246.6419983,25.28219986,2,34
393.8389893,486.0329895,28.25559998,6,34
271.6090088,302.3919983,42,0,34
118.4280014,267.4710083,42,27,34
177.6210022,117.9700012,21,28,34
19.16410065,289.5169983,27,29,34
147.5339966,52.88819885,15,16,34
392.0539856,65.23000336,6,10,35
407.8200073,132.3329926,6,11,35
325.6879883,137.5220032,6,9,35
204.2899933,304.118988,6,12,35
237.6109924,369.5409851,6,13,35
44.17259979,420.321991,6,14,35
12.59389973,426.6029968,8.801400185,8,35
301.8540039,303.7130127,6,15,35
439.8540039,226.5939941,24.60219955,4,35
230.7859955,246.4320068,22.85969925,2,35
394.5629883,484.7340088,25.96769905,6,35
273.3250122,301.2919922,34.68920135,0,35
115.0049973,265.7600098,36,27,35
177.6210022,117.9700012,21,28,35
21.78630066,290.5589905,27,29,35
148.4349976,51.97859955,9,16,35
392.0230103,65.57160187,6,10,36
407.0840149,132.1360016,6,11,36
324.7619934,137.8150024,6,9,36
203.746994,305.4360046,6,12,36
236.552002,368.9419861,6,13,36
43.70769882,420.3439941,6,14,36
16.44599915,424.2179871,6,8,36
439.355011,222.1690063,20.20639992,4,36
230.447998,246.9160004,19.84609985,2,36
394.197998,483.8139954,22.42169952,6,36
274.1040039,300.8380127,32.09519958,0,36
116.3960037,265.9360046,33,27,36
176.4920044,119.4649963,6,28,36
146.826004,52.51509857,9,16,36
142.2189941,44.00640106,14.37049961,16,37
392.4219971,65.42340088,6,10,37
408.0350037,132.1349945,6,11,37
325.2810059,137.8769989,6,9,37
205.1029968,305.4530029,6,12,37
238.3789978,368.6889954,6,13,37
44.20479965,420.1809998,6,14,37
18.9932003,422.6489868,6,8,37
301.2149963,304.1080017,6,15,37
438.1919861,212.253006,19.76490021,4,37
230.6080017,247.548996,21.64719963,2,37
393.7619934,482.0769958,25.72369957,6,37
115.5220032,264.7260132,36,27,37
177.0339966,118.9240036,6,28,37
21.70149994,421.019989,15.79500008,8,38
141.2019958,42.56119919,18.01009941,16,38
437.3760071,202.4299927,19.9552002,4,38
231.6920013,246.2319946,23.51819992,2,38
395.1390076,480.9169922,27.03650093,6,38
275.480011,298.7600098,42,0,38
116.8909988,262.8630066,42,27,38
178.6799927,120.6169968,21,28,38
141.1419983,42.83420181,14.14449978,16,39
393.4979858,65.09680176,6,10,39
409.0740051,131.6869965,6,11,39
324.9219971,137.378006,6,9,39
206.2220001,306.0820007,6,12,39
241.970993,373.3800049,6,13,39
132.8280029,404.8609924,6,17,39
43.68510056,419.9530029,6,14,39
23.00760078,420.4179993,12.51159954,8,39
302.8200073,303.5969849,6,15,39
308.5849915,349.4150085,6,18,39
436.4869995,195.5379944,19.15390015,4,39
232.2160034,246.5639954,22.26259995,2,39
395.4779968,480.9549866,25.18169975,6,39
112.9369965,259.5559998,36,27,39
178.6600037,120.5490036,6,28,39
139.4790039,42.74349976,13.98180008,16,40
392.8469849,65.14589691,6,10,40
407.9960022,131.3370056,6,11,40
323.7309875,137.7169952,6,9,40
205.2890015,307.0069885,6,12,40
241.1139984,372.8169861,6,13,40
42.46340179,420.2369995,6,14,40
22.7010994,420.2890015,8.263569832,8,40
434.2130127,189.75,18.19549942,4,40
231.3809967,246.5559998,20.49430084,2,40
394.8469849,480.4349976,23.92569923,6,40
111.7210007,257.6239929,33,27,40
178.6600037,120.5490036,6,28,40
139.246994,41.95629883,16.14489937,16,41
392.4809875,64.77940369,6,10,41
407.79599,131.1950073,6,11,41
323.6499939,137.4210052,6,9,41
205.8320007,305.9089966,6,12,41
241.4850006,370.9729919,6,13,41
131.8059998,403.605011,6,17,41
41.7901001,419.446991,6,14,41
22.38030052,419.7879944,11.07989979,8,41
301.0620117,303.0109863,6,15,41
310.4060059,348.7210083,6,18,41
231.0010071,245.7830048,23.01600075,2,41
431.4509888,183.977005,20.95339966,4,41
394.5450134,480.3959961,26.04700089,6,41
110.1620026,257.6239929,33,27,41
177.0339966,120.5490036,6,28,41
139.3730011,42.05059814,16.35919952,16,42
392.6799927,65.12819672,6,10,42
408.1350098,131.3470001,6,11,42
324.0820007,137.6130066,6,9,42
206.2599945,306.5950012,6,12,42
240.6600037,368.9039917,6,13,42
131.727005,402.8640137,6,17,42
41.23889923,419.2720032,6,14,42
22.76989937,419.7709961,11.26360035,8,42
301.5169983,303.67099,6,15,42
311.4400024,349.4620056,6,18,42
231.470993,245.5630035,23.99099922,2,42
430.0960083,181.0529938,21.73550034,4,42
394.696991,480.368988,27.04030037,6,42
104.3420029,252.0299988,6,27,42
179.2019958,120.5490036,6,28,42
139.1909943,41.77349854,15.69139957,16,43
392.4289856,65.2220993,6,10,43
408.1879883,131.1840057,6,11,43
324.0390015,137.7129974,6,9,43
206.5630035,306.8770142,6,12,43
238.4340057,368.2219849,6,13,43
131.1199951,401.6830139,6,17,43
41.73120117,419.2189941,6,14,43
22.81150055,419.4089966,12.8057003,8,43
301.8930054,303.2359924,6,15,43
310.3989868,348.3429871,6,18,43
231.6970062,244.9120026,23.32329941,2,43
429.1270142,179.7960052,20.9428997,4,43
105.4260025,252.5720062,6,27,43
179.2019958,120.5490036,6,28,43
139.8950043,41.95040131,15.11369991,16,44
392.8729858,65.12860107,6,10,44
408.7449951,131.1719971,6,11,44
324.177002,137.5809937,6,9,44
206.6869965,307.2909851,6,12,44
238.0670013,368.4349976,6,13,44
131.0189972,400.855011,6,17,44
40.92689896,418.5020142,6,14,44
23.81399918,418.980011,12.00450039,8,44
300.8580017,303.2290039,6,15,44
310.5020142,347.769989,6,18,44
232.2100067,244.6950073,23.41539955,2,44
426.2420044,174.4700012,20.13610077,4,44
105.4260025,252.5720062,6,27,44
179.2019958,120.5490036,6,28,44
392.4249878,65.28160095,6,10,45
408.5469971,131.1069946,6,11,45
323.177002,137.2779999,6,9,45
207.0240021,307.0039978,6,12,45
237.7369995,368.8770142,6,13,45
131.5579987,399.7739868,6,17,45
